temp,cnt
1.0543350752187373,0.9663985163088296
0.5349910184801985,-2.021350602096377
-1.6462540198216653,-0.7397645658331575
-0.8153035290400027,0.16381016835622114
1.0543350752187373,0.2300517069577924
0.5349910184801985,-0.7397645658331575
0.32725339578478324,-0.7397645658331575
0.22338458443707532,0.6342258829646026
-0.3998282836491717,0.366334040380845
-1.1269099630831259,0.6303976115690083
0.7427286411756142,-0.4137552127894229
0.5349910184801985,1.8427773377256476
0.015646961741659547,0.26176552766878075
-0.192090660953756,1.9772662881736869
-0.7114347176922952,-0.6966988478848474
1.0543350752187373,0.9333190852129898
-1.1269099630831259,-1.1895055313927971
-0.6075659063445873,-0.19035156897566788
1.469810320609569,0.7156593790171317
0.015646961741659547,0.7370008559341117
-1.0230411517354183,-2.021350602096377
0.6388598298279063,0.6866436172161956
1.2620726979141532,0.9899655933339488
-1.3346475857785418,-0.5437614929251239
-0.7114347176922952,-0.4982851275694734
-0.7114347176922952,0.6456416608241673
-0.192090660953756,0.44017529672740136
-0.8153035290400027,0.5755403425602044
0.22338458443707532,0.1807426571942133
-1.9578604538647888,-2.2021434259469466
1.2620726979141532,-1.6621889060315966
-0.29595947230146386,0.18632998177514892
-0.192090660953756,-1.4175012253128578
1.2620726979141532,0.3899073018797429
0.11951577308936745,0.6342258829646026
-0.7114347176922952,-1.379232845235165
-1.9578604538647888,-0.1667057113728627
0.32725339578478324,-1.0882485143709262
-1.7501228311693733,-0.2227861713633504
-1.0230411517354183,0.24072183530554675
-1.4385163971262496,-0.8171144129712079
1.2620726979141532,0.06881224651587174
1.469810320609569,0.030921320772890656
-1.230778774430834,-0.9402762836217742
0.8465974525233221,0.8157208919901074
-1.1269099630831259,0.3077428940408825
0.7427286411756142,0.7440373307908438
0.5349910184801985,-0.9402762836217742
-1.0230411517354183,-2.2021434259469466
-1.0230411517354183,1.2211103800220648
0.11951577308936745,1.637078684313631
0.22338458443707532,1.08589549847239
0.7427286411756142,0.6569555599881386
-0.5036970949968793,0.4266746931962756
-0.192090660953756,0.5594137779384865
-0.8153035290400027,-0.7852627690875468
-1.0230411517354183,-2.021350602096377
1.2620726979141532,0.4667294773579165
-1.542385208473957,-1.042739484502906
-1.3346475857785418,-1.8063504896318467
-0.9191723403877108,1.0940536282737692
-1.4385163971262496,-2.021350602096377
0.95046626387103,-0.02858116484306272
-1.7501228311693733,-1.8063504896318467
-1.3346475857785418,0.9899655933339488
-1.542385208473957,-0.8503222259003288
0.22338458443707532,0.011457989859018492
0.8465974525233221,-1.2466147512035626
-1.7501228311693733,-0.021800863042607782
0.5349910184801985,0.21385495396050694
-0.8153035290400027,-0.021800863042607782
0.8465974525233221,0.3177154143743395
-1.4385163971262496,-1.9001256432296283
-1.1269099630831259,-1.458475132692392
0.6388598298279063,1.1262253473598511
-1.542385208473957,0.4130197905588685
-0.08822184960604834,-0.2227861713633504
